first_event_date,SOURCEURL,title,description,content,avg_goldstein_score,min_goldstein_score,max_goldstein_score,goldstein_score_std,event_count,actor1_names,actor2_names,actor1_countries,actor2_countries,event_locations,last_event_date,event_descriptions,date_span_days,keywords,author,site_name,image,favicon,canonical_url,language,content_type,status_code,error,llm_result
2025-10-26,"https://www.expertclick.com/NewsRelease/The-absurdities-and-hypocrisies-in-criminal-codes-and-how-they-disproportionate-Patrick-Asare-,2025313091.aspx",ExpertClick is Closed,,ExpertClick is Closed,2.35,1.9,2.8,0.6363961031,2,GHANA | RUSSIA,RUSSIA | GHANA,GHA | RUS,RUS | GHA,GH,2025-10-26,"['Make a visit', 'Host a visit']",0,,,,,,,en,text/html,200.0,,IRRELEVANT
2025-10-26,https://www.americanthinker.com/articles/2025/10/an_enemy_has_done_this.html,An Enemy Has Done This - American Thinker,"The Anglican communion headed by Canterbury cathedral has been taken over by a group of radicalized elites. The massive shift affects not only the Anglican communion itself, but Great Britain, the Commonwealth, and the global Christian community.

...","An Enemy Has Done This - American Thinker The Anglican communion headed by Canterbury cathedral has been taken over by a group of radicalized elites. The massive shift affects not only the Anglican communion itself, but Great Britain, the Commonwealth, and the global Christian community.

...",3.2,3.0,3.4,0.2828427125,2,RUSSIAN | RUSSIA,ANGLICAN,RUS,,RW | NI,2025-10-26,"['Appeal, not specified below', 'Praise or endorse']",0,,,,https://images.americanthinker.com/h8/h8epc0yf08ietkhxiwy5_800.jpg,https://www.americanthinker.com/favicon.ico,,,text/html,200.0,,IRRELEVANT
2025-10-26,https://www.yahoo.com/news/articles/battle-sudan-el-fasher-intensifies-105610654.html,Battle for Sudan’s el-Fasher intensifies as RSF claims seizing army HQ,"Despite this apparent victory for the paramilitary group, the besieged city of el-Fasher’s status has not changed.","Battle for Sudan’s el-Fasher intensifies as RSF claims seizing army HQ Despite this apparent victory for the paramilitary group, the besieged city of el-Fasher’s status has not changed.",5.2,5.2,5.2,0.0,1,RUSSIA,UKRAINE,RUS,UKR,SU,2025-10-26,['Express intent to cooperate economically'],0,"Sudanese Armed Forces, Rapid Support Forces, SAF, Sudan, el-Fasher, military base, paramilitary group, North Darfur",,Yahoo News,https://s.yimg.com/ny/api/res/1.2/HPWy8HJJaGU4KiB0E.oVdw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04NTI7Y2Y9d2VicA--/https://media.zenfs.com/en/al_jazeera_289/23b1959638f5d8cbfe2c1b936cabd9d2,https://www.yahoo.com/favicon.ico,https://www.aljazeera.com/news/2025/10/26/battle-for-sudans-el-fasher-intensifies-as-rsf-claims-seizing-army-hq,en-US,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-10-26,https://theeagleonline.com.ng/neco-opens-new-examination-centre-in-uk/,NECO opens new examination centre in UK |,"This is contained in a statement made available to newsmen in Abuja on Sunday by the acting Director, Information and Public Relations of the council, Azeez Sani.","NECO opens new examination centre in UK | This is contained in a statement made available to newsmen in Abuja on Sunday by the acting Director, Information and Public Relations of the council, Azeez Sani.",0.0,0.0,0.0,0.0,1,RUSSIA,MINISTRY,RUS,,NI,2025-10-26,"['Make statement, not specified below']",0,,Ganiyu Mubarak,The Eagle Online,https://theeagleonline.com.ng/wp-content/uploads/2025/10/image-13-1.png,https://theeagleonline.com.ng/wp-content/uploads/2021/06/theeagleonline_icon-160x160.png,https://theeagleonline.com.ng/neco-opens-new-examination-centre-in-uk/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-26,https://punchng.com/neco-opens-uk-exam-centre-for-nigerians-in-diaspora/,,,,0.0,0.0,0.0,0.0,1,RUSSIA,NIGERIAN,RUS,NGA,NI,2025-10-26,"['Make statement, not specified below']",0,,,,,,,,text/html; charset=UTF-8,403.0,Request error: 403 Client Error: Forbidden for url: https://punchng.com/neco-opens-uk-exam-centre-for-nigerians-in-diaspora/,I'm ready to classify content. Please provide the article snapshot you'd like me to analyze.
2025-10-25,https://www.moroccoworldnews.com/2025/10/265190/morocco-arrests-russian-national-at-casablanca-airport-on-international-warrant/,Morocco Arrests Russian National at Casablanca Airport,Moroccan police arrested a Russian citizen at Casablanca’s Mohammed V International Airport today.,Morocco Arrests Russian National at Casablanca Airport Moroccan police arrested a Russian citizen at Casablanca’s Mohammed V International Airport today.,-5.0,-5.0,-5.0,0.0,5,MOROCCAN | RABAT | MOROCCO | RUSSIA,RUSSIA | RUSSIAN | INTERPOL,MAR | RUS,RUS,MO,2025-10-25,"['Arrest, detain, or charge with legal action']",0,,Issam Toutate,Morocco World News,https://www.moroccoworldnews.com/wp-content/uploads/2025/10/airport-police.jpeg,https://www.moroccoworldnews.com/wp-content/uploads/2025/02/cropped-favicon3-32x32.png,https://www.moroccoworldnews.com/2025/10/265190/morocco-arrests-russian-national-at-casablanca-airport-on-international-warrant/,en-US,text/html; charset=UTF-8,200.0,,SEC
2025-10-25,https://economictimes.indiatimes.com/news/international/world-news/europe-fights-to-avoid-being-sidelined-by-trumps-world-shaping-plans/articleshow/124800212.cms,Europe fights to avoid being sidelined by Trump's world-shaping plans - The Economic Times,"Trump's 'America First' approach has cast a shadow over European allies in the field of international diplomacy. As Europe grapples with its voice on pivotal issues like the Ukraine conflict and the Israel-Hamas tension, the challenge of aligning with Trump's perspectives grows.","Europe fights to avoid being sidelined by Trump's world-shaping plans - The Economic Times Trump's 'America First' approach has cast a shadow over European allies in the field of international diplomacy. As Europe grapples with its voice on pivotal issues like the Ukraine conflict and the Israel-Hamas tension, the challenge of aligning with Trump's perspectives grows.",-10.0,-10.0,-10.0,0.0,4,EGYPT | RUSSIA,RUSSIA | EGYPT,EGY | RUS,RUS | EGY,EG,2025-10-25,"['Use conventional military force, not specified below']",0,"trump,donald trump,US europe,european union,tariff,ukraine war",,The Economic Times,"https://img.etimg.com/thumb/msid-124800267,width-1200,height-630,imgsize-96910,overlay-economictimes/articleshow.jpg",https://economictimes.indiatimes.com/icons/etfavicon.ico,https://m.economictimes.com/news/international/world-news/europe-fights-to-avoid-being-sidelined-by-trumps-world-shaping-plans/articleshow/124800212.cms,en,text/html;charset=UTF-8,200.0,,IRRELEVANT
2025-10-25,https://awate.com/the-beni-amretay-boy-in-saharti/,The Beni Amretay Boy in Saharti - Awate.com,"This edition of Negarit 349 begins a new series inspired by a widely circulated and often misunderstood photograph from 1975. He clarifies its background, provides personal anecdotes from his time as a translator for international journalists during the Eritrean struggle, and recounts encounters with key figures such as Petros Solomon and Ali Sayed Abdella, as well as Dr. Eyob Gebreleul. Set against the backdrop of shifting military dynamics in the Highlands (Kebesa), the episode weaves in personal stories, including delivering letters to ELF cadres, treating a farmer’s sick cow, and being called a Beni-Amretay boy. The episode sets the stage for deeper exploration in upcoming installments.","The Beni Amretay Boy in Saharti - Awate.com This edition of Negarit 349 begins a new series inspired by a widely circulated and often misunderstood photograph from 1975. He clarifies its background, provides personal anecdotes from his time as a translator for international journalists during the Eritrean struggle, and recounts encounters with key figures such as Petros Solomon and Ali Sayed Abdella, as well as Dr. Eyob Gebreleul. Set against the backdrop of shifting military dynamics in the Highlands (Kebesa), the episode weaves in personal stories, including delivering letters to ELF cadres, treating a farmer’s sick cow, and being called a Beni-Amretay boy. The episode sets the stage for deeper exploration in upcoming installments.",4.7,3.4,6.0,1.5011107,4,RUSSIA | RUSSIAN,ERITREA | MELES ZENAWI,RUS,ERI | ETH,ER,2025-10-25,"['Praise or endorse', 'Engage in material cooperation, not specified below']",0,,,Awate.com,https://awate.com/wp-content/uploads/2025/10/Negarit-349-awate-beniamretay-in-seharti.jpg,,https://awate.com/the-beni-amretay-boy-in-saharti/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-25,https://www.hellenicshippingnews.com/middle-east-crude-murban-dubai-rally-for-a-secon-session-on-russian-oil-sanctions/,"Middle East Crude-Murban, Dubai rally for a secon session on Russian oil sanctions | Hellenic Shipping News Worldwide",,"Middle East Crude-Murban, Dubai rally for a secon session on Russian oil sanctions | Hellenic Shipping News Worldwide",-8.0,-8.0,-8.0,0.0,2,UNITED ARAB EMIRATES | DUBAI,RUSSIAN,ARE,RUS,WA,2025-10-25,"['Impose embargo, boycott, or sanctions']",0,,,,,https://www.hellenicshippingnews.com/wp-content/uploads/2014/04/favicon.ico,https://www.hellenicshippingnews.com/middle-east-crude-murban-dubai-rally-for-a-secon-session-on-russian-oil-sanctions/,en-US,text/html; charset=UTF-8,200.0,,ECON
2025-10-25,https://www.hometownregister.com/news/national/ouattara-set-for-fourth-term-as-ivory-coast-holds-presidential-election/article_be7a954d-9ed6-5820-984b-1c610a1039e4.html,,,,3.0,3.0,3.0,0.0,2,RUSSIA,RUSSIA,RUS,RUS,IV,2025-10-25,"['Appeal, not specified below']",0,,,,,,,,text/html; charset=UTF-8,451.0,Request error: 451 Client Error: Unavailable For Legal Reasons for url: https://www.hometownregister.com/news/national/ouattara-set-for-fourth-term-as-ivory-coast-holds-presidential-election/article_be7a954d-9ed6-5820-984b-1c610a1039e4.html,IRRELEVANT
2025-10-25,https://www.yahoo.com/news/articles/ouattara-tipped-fourth-term-ivory-055337329.html,Ouattara tipped for fourth term as Ivory Coast goes to polls,"Ivorians headed to the polls Saturday to choose between incumbent President Alassane Ouatarra, the overwhelming favourite seeking a fourth term in power, and an opposition hobbled by the barring of leading candidates.""It is hard to imagine any surprise at the end of this election... since opposition heavyweights aren't present,"" Gilles Yabi of think tank Wathi told AFP.
- Banned rallies - 
Their parties have encouraged Ivorians to protest against this decision and Ouattara's predicted fourth ter","Ouattara tipped for fourth term as Ivory Coast goes to polls Ivorians headed to the polls Saturday to choose between incumbent President Alassane Ouatarra, the overwhelming favourite seeking a fourth term in power, and an opposition hobbled by the barring of leading candidates.""It is hard to imagine any surprise at the end of this election... since opposition heavyweights aren't present,"" Gilles Yabi of think tank Wathi told AFP.
- Banned rallies - 
Their parties have encouraged Ivorians to protest against this decision and Ouattara's predicted fourth ter",-2.0,-2.0,-2.0,0.0,1,RUSSIA,CIVILIAN,RUS,,IV,2025-10-25,['Criticize or denounce'],0,"Laurent Gbagbo, Ouattara, Tidjane Thiam, Simone Gbagbo, President Alassane Ouatarra, independent electoral commission, 2020 presidential election",,Yahoo News,https://media.zenfs.com/en/afp.com/8f3e64fd1ac9783436d8c57e58cd2e54,https://www.yahoo.com/favicon.ico,https://www.yahoo.com/news/articles/ouattara-tipped-fourth-term-ivory-055337329.html,en-US,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-10-25,https://leadership.ng/in-defence-of-a-maaun-lecturer/,,,,-2.0,-2.0,-2.0,0.0,1,RUSSIA,LECTURER,RUS,,NI,2025-10-25,"['Investigate, not specified below']",0,,,,,,,,,,"Request error: HTTPSConnectionPool(host='leadership.ng', port=443): Read timed out. (read timeout=10)",IRRELEVANT
2025-10-24,https://allafrica.com/stories/202510240012.html,,,,2.881818182,1.0,4.0,1.381895931,11,ETHIOPIAN | AMBASSADOR | RUSSIAN | RUSSIA | VLADIMIR PUTIN,VLADIMIR PUTIN | RUSSIA | ETHIOPIA | AMBASSADOR | ETHIOPIAN,ETH | RUS,RUS | ETH,ET,2025-10-24,"['Express intent to cooperate, not specified below', 'Host a visit', 'Consult, not specified below', 'Make a visit']",0,,,,,,,,,,"Request error: HTTPSConnectionPool(host='allafrica.com', port=443): Max retries exceeded with url: /stories/202510240012.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10aafc7d0>: Failed to establish a new connection: [Errno 61] Connection refused'))",IRRELEVANT
2025-10-24,https://www.justsecurity.org/123129/united-nations-world-in-pain/,The United Nations and a World in Pain,"The U.N.’s survival depends on how it positions itself between the elephant and the mouse, in South America, Asia, Africa, and beyond.","The United Nations and a World in Pain The U.N.’s survival depends on how it positions itself between the elephant and the mouse, in South America, Asia, Africa, and beyond.",-1.766666667,-10.0,2.8,6.390200831,6,MILITARY | RUSSIA,RUSSIA | MILITARY,RUS,RUS,CF,2025-10-24,"['Host a visit', 'Use conventional military force, not specified below', 'Make a visit']",0,,Matiangai Sirleaf,Just Security,https://www.justsecurity.org/wp-content/uploads/2025/10/GettyImages-1242108961.jpg,https://i0.wp.com/www.justsecurity.org/wp-content/uploads/2021/01/cropped-logo_dome_fav.png?fit=32%2C32&ssl=1,https://www.justsecurity.org/123129/united-nations-world-in-pain/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-24,https://www.graphic.com.gh/news/general-news/ghana-news-ghanaian-community-in-russia-confers-with-new-ambassador.html,Ghanaian Community in Russia confers with new Ambassador - Graphic Online,"The Ghanaian community in Russia has engaged Ghana’s new Ambassador to Russia, Dr Koma Steem Jehu-Appiah, in a dialogue aimed at strengthening bilateral relations and improving the welfare of Ghanaians living in Russia","Ghanaian Community in Russia confers with new Ambassador - Graphic Online The Ghanaian community in Russia has engaged Ghana’s new Ambassador to Russia, Dr Koma Steem Jehu-Appiah, in a dialogue aimed at strengthening bilateral relations and improving the welfare of Ghanaians living in Russia",3.6,3.4,4.0,0.2708012802,4,GHANA | GHANAIAN,RUSSIAN FEDERATION | RUSSIA,GHA,RUS,GH,2025-10-24,"['Express intent to meet or negotiate', 'Engage in diplomatic cooperation, not specified below', 'Praise or endorse']",0,,,,https://www.graphic.com.gh/images/2025/oct/24/Steem.jpg,https://www.graphic.com.gh/images/assets/favicon-16x16.png,https://www.graphic.com.gh/news/general-news/ghana-news-ghanaian-community-in-russia-confers-with-new-ambassador.html,en-gb,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-10-24,https://www.globalsecurity.org/wmd/library/news/ukraine/2025/10/ukraine-251023-lithuania-pres01.htm,The President: We must decide as soon as possible on the use of frozen Russian assets for the reconstruction of Ukraine,,The President: We must decide as soon as possible on the use of frozen Russian assets for the reconstruction of Ukraine,4.1,3.0,5.2,1.270170592,4,PRESIDENT | RUSSIA,RUSSIA | UKRAINIAN,RUS,RUS | UKR,EG,2025-10-24,"['Appeal, not specified below']",0,"WMD,library,news,ukraine,2025,October",John Pike,,,https://www.globalsecurity.org/favicon.ico,,,text/html; charset=ISO-8859-1,200.0,,DIP
2025-10-24,https://www.moroccoworldnews.com/2025/10/265035/algeria-polisario-lost-as-momentum-builds-around-moroccos-autonomy-plan/,"Algeria, Polisario Lost as Momentum Builds Around Morocco’s Autonomy Plan",Algeria and Polisario crash and burn in confusion amid a growing global consensus recognizing Morocco’s Autonomy Plan for Western Sahara,"Algeria, Polisario Lost as Momentum Builds Around Morocco’s Autonomy Plan Algeria and Polisario crash and burn in confusion amid a growing global consensus recognizing Morocco’s Autonomy Plan for Western Sahara",7.0,7.0,7.0,0.0,2,ALGERIAN | RUSSIAN,RUSSIAN | ALGERIAN,DZA | RUS,RUS | DZA,AG,2025-10-24,['Engage in negotiation'],0,,Safaa Kasraoui,Morocco World News,https://www.moroccoworldnews.com/wp-content/uploads/2025/10/Algeria-Polisario-Lost-as-Momentum-Builds-Around-Moroccos-Autonomy-Plan.jpg,https://www.moroccoworldnews.com/wp-content/uploads/2025/02/cropped-favicon3-32x32.png,https://www.moroccoworldnews.com/2025/10/265035/algeria-polisario-lost-as-momentum-builds-around-moroccos-autonomy-plan/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
